timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1742944980635,5,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-60,text,true,,471,406,213,213,http://localhost:8080/transaction/getWalletTransactions,5,0,0
1742944980642,3,18 Get Wallet Balance Request,200,OK,User Thread Group 1-194,text,true,,309,408,213,213,http://localhost:8080/transaction/getWalletBalance,3,0,0
1742944980642,6,14 Register Request,201,Created,User Thread Group 1-239,text,true,,287,275,213,213,http://localhost:8080/authentication/register,6,0,1
1742944980649,5,19 Place Stock Order Request,200,OK,User Thread Group 1-183,text,true,,850,542,213,213,http://localhost:8080/engine/placeStockOrder,5,0,0
1742944980652,6,15 Login Request,200,OK,User Thread Group 1-228,text,true,,531,264,213,213,http://localhost:8080/authentication/login,6,0,0
1742944980662,4,22 Get Wallet Balance Request,200,OK,User Thread Group 1-49,text,false,,309,416,213,213,http://localhost:8080/transaction/getWalletBalance,3,0,0
1742944980666,4,16 Get Stock Prices Request,200,OK,User Thread Group 1-217,text,false,,479,414,213,213,http://localhost:8080/transaction/getStockPrices,3,0,0
1742944980675,4,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-38,text,false,,321,418,213,213,http://localhost:8080/transaction/getStockPortfolio,4,0,0
1742944980676,7,20 Get Stock Transactions Request,200,OK,User Thread Group 1-72,text,true,,876,405,213,213,http://localhost:8080/transaction/getStockTransactions,7,0,0
1742944980679,7,17 Add Money Request,200,OK,User Thread Group 1-206,text,true,,294,451,213,213,http://localhost:8080/transaction/addMoneyToWallet,7,0,0
1742944980685,4,18 Get Wallet Balance Request,200,OK,User Thread Group 1-195,text,true,,309,417,213,213,http://localhost:8080/transaction/getWalletBalance,4,0,0
1742944980684,5,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-61,text,false,,331,415,213,213,http://localhost:8080/transaction/getWalletTransactions,5,0,0
1742944980687,5,14 Register Request,201,Created,User Thread Group 1-240,text,true,,287,294,213,213,http://localhost:8080/authentication/register,5,0,0
1742944980691,4,22 Get Wallet Balance Request,200,OK,User Thread Group 1-50,text,false,,309,406,213,213,http://localhost:8080/transaction/getWalletBalance,4,0,0
1742944980696,4,15 Login Request,200,OK,User Thread Group 1-229,text,true,,529,265,213,213,http://localhost:8080/authentication/login,4,0,0
1742944980693,9,19 Place Stock Order Request,200,OK,User Thread Group 1-184,text,true,,835,526,213,213,http://localhost:8080/engine/placeStockOrder,9,0,0
1742944980715,5,16 Get Stock Prices Request,200,OK,User Thread Group 1-218,text,false,,479,402,213,213,http://localhost:8080/transaction/getStockPrices,5,0,0
1742944980716,5,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-39,text,true,,386,406,213,213,http://localhost:8080/transaction/getStockPortfolio,5,0,0
1742944980721,10,20 Get Stock Transactions Request,200,OK,User Thread Group 1-73,text,false,,337,412,213,213,http://localhost:8080/transaction/getStockTransactions,10,0,0
1742944980724,8,17 Add Money Request,200,OK,User Thread Group 1-207,text,true,,294,451,213,213,http://localhost:8080/transaction/addMoneyToWallet,8,0,0
1742944980733,3,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-62,text,false,,331,414,213,213,http://localhost:8080/transaction/getWalletTransactions,3,0,0
1742944980732,5,14 Register Request,201,Created,User Thread Group 1-241,text,true,,287,295,213,213,http://localhost:8080/authentication/register,5,0,1
1742944980738,5,18 Get Wallet Balance Request,200,OK,User Thread Group 1-196,text,true,,309,410,213,213,http://localhost:8080/transaction/getWalletBalance,5,0,0
1742944980741,4,22 Get Wallet Balance Request,200,OK,User Thread Group 1-51,text,true,,308,413,213,213,http://localhost:8080/transaction/getWalletBalance,4,0,0
1742944980741,5,19 Place Stock Order Request,200,OK,User Thread Group 1-185,text,true,,846,538,213,213,http://localhost:8080/engine/placeStockOrder,5,0,0
1742944980743,4,15 Login Request,200,OK,User Thread Group 1-230,text,true,,525,245,213,213,http://localhost:8080/authentication/login,4,0,0
1742944980753,3,16 Get Stock Prices Request,200,OK,User Thread Group 1-219,text,true,,479,399,213,213,http://localhost:8080/transaction/getStockPrices,3,0,0
1742944980758,4,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-40,text,false,,321,406,213,213,http://localhost:8080/transaction/getStockPortfolio,4,0,0
1742944980766,3,17 Add Money Request,200,OK,User Thread Group 1-208,text,true,,294,447,212,212,http://localhost:8080/transaction/addMoneyToWallet,3,0,0
1742944980770,6,20 Get Stock Transactions Request,200,OK,User Thread Group 1-74,text,false,,337,414,213,213,http://localhost:8080/transaction/getStockTransactions,6,0,0
1742944980777,3,18 Get Wallet Balance Request,200,OK,User Thread Group 1-197,text,true,,309,408,213,213,http://localhost:8080/transaction/getWalletBalance,3,0,0
1742944980776,5,14 Register Request,201,Created,User Thread Group 1-242,text,true,,287,283,213,213,http://localhost:8080/authentication/register,5,0,1
1742944980784,3,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-63,text,true,,471,410,213,213,http://localhost:8080/transaction/getWalletTransactions,3,0,0
1742944980790,4,19 Place Stock Order Request,200,OK,User Thread Group 1-186,text,true,,855,547,213,213,http://localhost:8080/engine/placeStockOrder,4,0,0
1742944980791,6,15 Login Request,200,OK,User Thread Group 1-231,text,true,,535,252,213,213,http://localhost:8080/authentication/login,6,0,0
1742944980793,4,22 Get Wallet Balance Request,200,OK,User Thread Group 1-52,text,false,,309,404,213,213,http://localhost:8080/transaction/getWalletBalance,4,0,0
1742944980797,4,16 Get Stock Prices Request,200,OK,User Thread Group 1-220,text,false,,479,415,213,213,http://localhost:8080/transaction/getStockPrices,4,0,0
1742944980802,4,20 Get Stock Transactions Request,200,OK,User Thread Group 1-75,text,true,,880,409,213,213,http://localhost:8080/transaction/getStockTransactions,4,0,0
1742944980806,4,23 Get Stock Portfolio Request,200,OK,User Thread Group 1-41,text,false,,321,418,213,213,http://localhost:8080/transaction/getStockPortfolio,4,0,0
1742944980813,4,17 Add Money Request,200,OK,User Thread Group 1-209,text,true,,294,450,213,213,http://localhost:8080/transaction/addMoneyToWallet,4,0,0
1742944980816,4,21 Get Wallet Transactions Request,200,OK,User Thread Group 1-64,text,false,,331,410,213,213,http://localhost:8080/transaction/getWalletTransactions,4,0,0
1742944980819,4,22 Get Wallet Balance Request,200,OK,User Thread Group 1-53,text,false,,309,410,213,213,http://localhost:8080/transaction/getWalletBalance,4,0,0
1742944980822,5,14 Register Request,201,Created,User Thread Group 1-243,text,true,,287,272,213,213,http://localhost:8080/authentication/register,5,0,1
1742944980824,4,18 Get Wallet Balance Request,200,OK,User Thread Group 1-198,text,true,,309,404,213,213,http://localhost:8080/transaction/getWalletBalance,4,0,0
1742944980832,4,15 Login Request,200,OK,User Thread Group 1-232,text,true,,536,265,213,213,http://localhost:8080/authentication/login,4,0,0
1742944980835,6,19 Place Stock Order Request,200,OK,User Thread Group 1-187,text,true,,820,511,213,213,http://localhost:8080/engine/placeStockOrder,6,0,0
1742944980841,5,20 Get Stock Transactions Request,200,OK,User Thread Group 1-76,text,false,,337,405,213,213,http://localhost:8080/transaction/getStockTransactions,5,0,0
